date,state,district,market,crop_name,demand_quantity
2025-08-29,Maharashtra,Pune,Pune,Soybean,1550.89
2025-08-30,Maharashtra,Pune,Pune,Soybean,1408.26
2025-08-31,Maharashtra,Pune,Pune,Soybean,1319.62
2025-09-01,Maharashtra,Pune,Pune,Soybean,1462.64
2025-09-02,Maharashtra,Pune,Pune,Soybean,1308.18
2025-09-03,Maharashtra,Pune,Pune,Soybean,1437.94
2025-09-04,Maharashtra,Pune,Pune,Soybean,1479.17
2025-09-05,Maharashtra,Pune,Pune,Soybean,1625.39
2025-09-06,Maharashtra,Pune,Pune,Soybean,1532.66
2025-09-07,Maharashtra,Pune,Pune,Soybean,1248.37
2025-09-08,Maharashtra,Pune,Pune,Soybean,1222.83
2025-09-09,Maharashtra,Pune,Pune,Soybean,1400.64
2025-09-10,Maharashtra,Pune,Pune,Soybean,1393.43
2025-09-11,Maharashtra,Pune,Pune,Soybean,1407.05
2025-09-12,Maharashtra,Pune,Pune,Soybean,1570.04
2025-09-13,Maharashtra,Pune,Pune,Soybean,1445.81
2025-09-14,Maharashtra,Pune,Pune,Soybean,1370.66
2025-09-15,Maharashtra,Pune,Pune,Soybean,1399.58
2025-09-16,Maharashtra,Pune,Pune,Soybean,1304.74
2025-09-17,Maharashtra,Pune,Pune,Soybean,1546.82
2025-09-18,Maharashtra,Pune,Pune,Soybean,1367.81
2025-09-19,Maharashtra,Pune,Pune,Soybean,1527.76
2025-09-20,Maharashtra,Pune,Pune,Soybean,1565.24
2025-09-21,Maharashtra,Pune,Pune,Soybean,1230.42
2025-09-22,Maharashtra,Pune,Pune,Soybean,1291.96
2025-09-23,Maharashtra,Pune,Pune,Soybean,1443.89
2025-09-24,Maharashtra,Pune,Pune,Soybean,1503.93
2025-09-25,Maharashtra,Pune,Pune,Soybean,1428.18
2025-09-26,Maharashtra,Pune,Pune,Soybean,1383.93
2025-09-27,Maharashtra,Pune,Pune,Soybean,1516.51
2025-09-28,Maharashtra,Pune,Pune,Soybean,1473.93
2025-09-29,Maharashtra,Pune,Pune,Soybean,1215.8
2025-09-30,Maharashtra,Pune,Pune,Soybean,1224.72
2025-10-01,Maharashtra,Pune,Pune,Soybean,1414.14
2025-10-02,Maharashtra,Pune,Pune,Soybean,1510.81
2025-10-03,Maharashtra,Pune,Pune,Soybean,1430.44
2025-10-04,Maharashtra,Pune,Pune,Soybean,1491.63
2025-10-05,Maharashtra,Pune,Pune,Soybean,1296.28
2025-10-06,Maharashtra,Pune,Pune,Soybean,1130.61
2025-10-07,Maharashtra,Pune,Pune,Soybean,1301.48
2025-10-08,Maharashtra,Pune,Pune,Soybean,1402.89
2025-10-09,Maharashtra,Pune,Pune,Soybean,1424.24
2025-10-10,Maharashtra,Pune,Pune,Soybean,1347.87
2025-10-11,Maharashtra,Pune,Pune,Soybean,1248.34
2025-10-12,Maharashtra,Pune,Pune,Soybean,1321.18
2025-10-13,Maharashtra,Pune,Pune,Soybean,1417.58
2025-10-14,Maharashtra,Pune,Pune,Soybean,1467.14
2025-10-15,Maharashtra,Pune,Pune,Soybean,1521.58
2025-10-16,Maharashtra,Pune,Pune,Soybean,1377.75
2025-10-17,Maharashtra,Pune,Pune,Soybean,1357.14
2025-10-18,Maharashtra,Pune,Pune,Soybean,1489.96
2025-10-19,Maharashtra,Pune,Pune,Soybean,1441.75
2025-10-20,Maharashtra,Pune,Pune,Soybean,1381.5
2025-10-21,Maharashtra,Pune,Pune,Soybean,1167.59
2025-10-22,Maharashtra,Pune,Pune,Soybean,1330.44
2025-10-23,Maharashtra,Pune,Pune,Soybean,1470.71
2025-10-24,Maharashtra,Pune,Pune,Soybean,1540.37
2025-10-25,Maharashtra,Pune,Pune,Soybean,1531.32
2025-10-26,Maharashtra,Pune,Pune,Soybean,1407.72
2025-10-27,Maharashtra,Pune,Pune,Soybean,1388.64
2025-10-28,Maharashtra,Pune,Pune,Soybean,1381.34
2025-10-29,Maharashtra,Pune,Pune,Soybean,1500.1
2025-10-30,Maharashtra,Pune,Pune,Soybean,1522.49
2025-10-31,Maharashtra,Pune,Pune,Soybean,1513.24
2025-11-01,Maharashtra,Pune,Pune,Soybean,1442.44
2025-11-02,Maharashtra,Pune,Pune,Soybean,1418.21
2025-11-03,Maharashtra,Pune,Pune,Soybean,1420.34
2025-11-04,Maharashtra,Pune,Pune,Soybean,1416.34
2025-11-05,Maharashtra,Pune,Pune,Soybean,1488.32
2025-11-06,Maharashtra,Pune,Pune,Soybean,1651.19
2025-11-07,Maharashtra,Pune,Pune,Soybean,1554.76
2025-11-08,Maharashtra,Pune,Pune,Soybean,1422.41
2025-11-09,Maharashtra,Pune,Pune,Soybean,1518.25
2025-11-10,Maharashtra,Pune,Pune,Soybean,1259.99
2025-11-11,Maharashtra,Pune,Pune,Soybean,1303.65
2025-11-12,Maharashtra,Pune,Pune,Soybean,1505.61
2025-11-13,Maharashtra,Pune,Pune,Soybean,1587.32
2025-11-14,Maharashtra,Pune,Pune,Soybean,1414.63
2025-11-15,Maharashtra,Pune,Pune,Soybean,1472.64
2025-11-16,Maharashtra,Pune,Pune,Soybean,1390.69
2025-11-17,Maharashtra,Pune,Pune,Soybean,1367.26
2025-11-18,Maharashtra,Pune,Pune,Soybean,1527.94
2025-11-19,Maharashtra,Pune,Pune,Soybean,1569.14
2025-11-20,Maharashtra,Pune,Pune,Soybean,1555.37
2025-11-21,Maharashtra,Pune,Pune,Soybean,1515.6
2025-11-22,Maharashtra,Pune,Pune,Soybean,1393.63
2025-11-23,Maharashtra,Pune,Pune,Soybean,1624.28
2025-11-24,Maharashtra,Pune,Pune,Soybean,1499.93
2025-11-25,Maharashtra,Pune,Pune,Soybean,1386.46
2025-11-26,Maharashtra,Pune,Pune,Soybean,1598.57
2025-11-27,Maharashtra,Pune,Pune,Soybean,1577.77
2025-11-28,Maharashtra,Pune,Pune,Soybean,1572.29
2025-11-29,Maharashtra,Pune,Pune,Soybean,1615.08
2025-11-30,Maharashtra,Pune,Pune,Soybean,1426.71
2025-12-01,Maharashtra,Pune,Pune,Soybean,1431.87
2025-12-02,Maharashtra,Pune,Pune,Soybean,1498.75
2025-12-03,Maharashtra,Pune,Pune,Soybean,1496.61
2025-12-04,Maharashtra,Pune,Pune,Soybean,1691.6
2025-12-05,Maharashtra,Pune,Pune,Soybean,1849.45
2025-12-06,Maharashtra,Pune,Pune,Soybean,1513.38
2025-12-07,Maharashtra,Pune,Pune,Soybean,1355.37
2025-12-08,Maharashtra,Pune,Pune,Soybean,1286.37
2025-12-09,Maharashtra,Pune,Pune,Soybean,1499.5
2025-12-10,Maharashtra,Pune,Pune,Soybean,1508.19
2025-12-11,Maharashtra,Pune,Pune,Soybean,1672.12
2025-12-12,Maharashtra,Pune,Pune,Soybean,1683.72
2025-12-13,Maharashtra,Pune,Pune,Soybean,1446.97
2025-12-14,Maharashtra,Pune,Pune,Soybean,1366.33
2025-12-15,Maharashtra,Pune,Pune,Soybean,1557.92
2025-12-16,Maharashtra,Pune,Pune,Soybean,1560.93
2025-12-17,Maharashtra,Pune,Pune,Soybean,1565.76
2025-12-18,Maharashtra,Pune,Pune,Soybean,1486.74
2025-12-19,Maharashtra,Pune,Pune,Soybean,1758.59
2025-12-20,Maharashtra,Pune,Pune,Soybean,1811.44
2025-12-21,Maharashtra,Pune,Pune,Soybean,1628.45
2025-12-22,Maharashtra,Pune,Pune,Soybean,1465.33
2025-12-23,Maharashtra,Pune,Pune,Soybean,1583.08
2025-12-24,Maharashtra,Pune,Pune,Soybean,1489.65
2025-12-25,Maharashtra,Pune,Pune,Soybean,1843.69
2025-12-26,Maharashtra,Pune,Pune,Soybean,1747.54
2025-12-27,Maharashtra,Pune,Pune,Soybean,1487.58
2025-12-28,Maharashtra,Pune,Pune,Soybean,1596.05
2025-12-29,Maharashtra,Pune,Pune,Soybean,1641.46
2025-12-30,Maharashtra,Pune,Pune,Soybean,1573.16
2025-12-31,Maharashtra,Pune,Pune,Soybean,1648.64
2026-01-01,Maharashtra,Pune,Pune,Soybean,1601.74
2026-01-02,Maharashtra,Pune,Pune,Soybean,1843.61
2026-01-03,Maharashtra,Pune,Pune,Soybean,1653.89
2026-01-04,Maharashtra,Pune,Pune,Soybean,1412.59
2026-01-05,Maharashtra,Pune,Pune,Soybean,1580.2
2026-01-06,Maharashtra,Pune,Pune,Soybean,1756.39
2026-01-07,Maharashtra,Pune,Pune,Soybean,1668.79
2026-01-08,Maharashtra,Pune,Pune,Soybean,2004.81
2026-01-09,Maharashtra,Pune,Pune,Soybean,1863.38
2026-01-10,Maharashtra,Pune,Pune,Soybean,1809.27
2026-01-11,Maharashtra,Pune,Pune,Soybean,1681.79
2026-01-12,Maharashtra,Pune,Pune,Soybean,1646.8
2026-01-13,Maharashtra,Pune,Pune,Soybean,1645.23
2026-01-14,Maharashtra,Pune,Pune,Soybean,1712.13
2026-01-15,Maharashtra,Pune,Pune,Soybean,1890.22
2026-01-16,Maharashtra,Pune,Pune,Soybean,1723.62
2026-01-17,Maharashtra,Pune,Pune,Soybean,1666.04
2026-01-18,Maharashtra,Pune,Pune,Soybean,1593.85
2026-01-19,Maharashtra,Pune,Pune,Soybean,1928.03
2026-01-20,Maharashtra,Pune,Pune,Soybean,1771.58
2026-01-21,Maharashtra,Pune,Pune,Soybean,1820.33
2026-01-22,Maharashtra,Pune,Pune,Soybean,1719.4
2026-01-23,Maharashtra,Pune,Pune,Soybean,1960.96
2026-01-24,Maharashtra,Pune,Pune,Soybean,1820.24
2026-01-25,Maharashtra,Pune,Pune,Soybean,1788.18
2026-01-26,Maharashtra,Pune,Pune,Soybean,1599.98
2026-01-27,Maharashtra,Pune,Pune,Soybean,1758.68
2026-01-28,Maharashtra,Pune,Pune,Soybean,1760.59
2026-01-29,Maharashtra,Pune,Pune,Soybean,1788.7
2026-01-30,Maharashtra,Pune,Pune,Soybean,2010.46
2026-01-31,Maharashtra,Pune,Pune,Soybean,1666.37
2026-02-01,Maharashtra,Pune,Pune,Soybean,1863.2
2026-02-02,Maharashtra,Pune,Pune,Soybean,1830.6
2026-02-03,Maharashtra,Pune,Pune,Soybean,1659.84
2026-02-04,Maharashtra,Pune,Pune,Soybean,1739.02
2026-02-05,Maharashtra,Pune,Pune,Soybean,1891.46
2026-02-06,Maharashtra,Pune,Pune,Soybean,1982.06
2026-02-07,Maharashtra,Pune,Pune,Soybean,1877.47
2026-02-08,Maharashtra,Pune,Pune,Soybean,1876.45
2026-02-09,Maharashtra,Pune,Pune,Soybean,1993.68
2026-02-10,Maharashtra,Pune,Pune,Soybean,1732.68
2026-02-11,Maharashtra,Pune,Pune,Soybean,1648.62
2026-02-12,Maharashtra,Pune,Pune,Soybean,2063.65
2026-02-13,Maharashtra,Pune,Pune,Soybean,2205.52
2026-02-14,Maharashtra,Pune,Pune,Soybean,1978.99
2026-02-15,Maharashtra,Pune,Pune,Soybean,1707.21
2026-02-16,Maharashtra,Pune,Pune,Soybean,1784.73
2026-02-17,Maharashtra,Pune,Pune,Soybean,1679.46
2026-02-18,Maharashtra,Pune,Pune,Soybean,1985.35
2026-02-19,Maharashtra,Pune,Pune,Soybean,1790.73
2026-02-20,Maharashtra,Pune,Pune,Soybean,1957.84
2026-02-21,Maharashtra,Pune,Pune,Soybean,1814.56
2026-02-22,Maharashtra,Pune,Pune,Soybean,1888.82
2026-02-23,Maharashtra,Pune,Pune,Soybean,1776.82
2026-02-24,Maharashtra,Pune,Pune,Soybean,1868.06
2026-02-25,Maharashtra,Pune,Pune,Soybean,1926.51
2026-02-26,Maharashtra,Pune,Pune,Soybean,1863.7
2026-02-27,Maharashtra,Pune,Pune,Soybean,2112.61
2026-02-28,Maharashtra,Pune,Pune,Soybean,1967.94
2026-03-01,Maharashtra,Pune,Pune,Soybean,1762.68
2026-03-02,Maharashtra,Pune,Pune,Soybean,2133.38
2026-03-03,Maharashtra,Pune,Pune,Soybean,1927.76
2026-03-04,Maharashtra,Pune,Pune,Soybean,1923.34
2026-03-05,Maharashtra,Pune,Pune,Soybean,2223.42
2026-03-06,Maharashtra,Pune,Pune,Soybean,2308.17
2026-03-07,Maharashtra,Pune,Pune,Soybean,1974.16
2026-03-08,Maharashtra,Pune,Pune,Soybean,1958.7
2026-03-09,Maharashtra,Pune,Pune,Soybean,1732.88
2026-03-10,Maharashtra,Pune,Pune,Soybean,1863.4
2026-03-11,Maharashtra,Pune,Pune,Soybean,1934.35
2026-03-12,Maharashtra,Pune,Pune,Soybean,2067.08
2026-03-13,Maharashtra,Pune,Pune,Soybean,2109.93
2026-03-14,Maharashtra,Pune,Pune,Soybean,2089.64
2026-03-15,Maharashtra,Pune,Pune,Soybean,1959.47
2026-03-16,Maharashtra,Pune,Pune,Soybean,1716.97
2026-03-17,Maharashtra,Pune,Pune,Soybean,1772.19
2026-03-18,Maharashtra,Pune,Pune,Soybean,1900.18
2026-03-19,Maharashtra,Pune,Pune,Soybean,2014.17
2026-03-20,Maharashtra,Pune,Pune,Soybean,2228.25
2026-03-21,Maharashtra,Pune,Pune,Soybean,1858.91
2026-03-22,Maharashtra,Pune,Pune,Soybean,1890.66
2026-03-23,Maharashtra,Pune,Pune,Soybean,2012.78
2026-03-24,Maharashtra,Pune,Pune,Soybean,1867.31
2026-03-25,Maharashtra,Pune,Pune,Soybean,2050.23
2026-03-26,Maharashtra,Pune,Pune,Soybean,2044.93
2026-03-27,Maharashtra,Pune,Pune,Soybean,2122.95
2026-03-28,Maharashtra,Pune,Pune,Soybean,2000.23
2026-03-29,Maharashtra,Pune,Pune,Soybean,2038.29
2026-03-30,Maharashtra,Pune,Pune,Soybean,1689.47
2026-03-31,Maharashtra,Pune,Pune,Soybean,1865.68
2026-04-01,Maharashtra,Pune,Pune,Soybean,2034.35
2026-04-02,Maharashtra,Pune,Pune,Soybean,2148.97
2026-04-03,Maharashtra,Pune,Pune,Soybean,2310.0
2026-04-04,Maharashtra,Pune,Pune,Soybean,1982.22
2026-04-05,Maharashtra,Pune,Pune,Soybean,2154.02
2026-04-06,Maharashtra,Pune,Pune,Soybean,1810.66
2026-04-07,Maharashtra,Pune,Pune,Soybean,2096.12
2026-04-08,Maharashtra,Pune,Pune,Soybean,2110.19
2026-04-09,Maharashtra,Pune,Pune,Soybean,1941.5
2026-04-10,Maharashtra,Pune,Pune,Soybean,2138.44
2026-04-11,Maharashtra,Pune,Pune,Soybean,2032.1
2026-04-12,Maharashtra,Pune,Pune,Soybean,2038.2
2026-04-13,Maharashtra,Pune,Pune,Soybean,1868.85
2026-04-14,Maharashtra,Pune,Pune,Soybean,1876.29
2026-04-15,Maharashtra,Pune,Pune,Soybean,2186.42
2026-04-16,Maharashtra,Pune,Pune,Soybean,2058.44
2026-04-17,Maharashtra,Pune,Pune,Soybean,2212.5
2026-04-18,Maharashtra,Pune,Pune,Soybean,2004.84
2026-04-19,Maharashtra,Pune,Pune,Soybean,2177.32
2026-04-20,Maharashtra,Pune,Pune,Soybean,1805.25
2026-04-21,Maharashtra,Pune,Pune,Soybean,1831.45
2026-04-22,Maharashtra,Pune,Pune,Soybean,2203.14
2026-04-23,Maharashtra,Pune,Pune,Soybean,2003.15
2026-04-24,Maharashtra,Pune,Pune,Soybean,2319.44
2026-04-25,Maharashtra,Pune,Pune,Soybean,2157.56
2026-04-26,Maharashtra,Pune,Pune,Soybean,1922.36
2026-04-27,Maharashtra,Pune,Pune,Soybean,1648.78
2026-04-28,Maharashtra,Pune,Pune,Soybean,1903.82
2026-04-29,Maharashtra,Pune,Pune,Soybean,1996.69
2026-04-30,Maharashtra,Pune,Pune,Soybean,2226.78
2026-05-01,Maharashtra,Pune,Pune,Soybean,2306.96
2026-05-02,Maharashtra,Pune,Pune,Soybean,1924.04
2026-05-03,Maharashtra,Pune,Pune,Soybean,2041.93
2026-05-04,Maharashtra,Pune,Pune,Soybean,1979.03
2026-05-05,Maharashtra,Pune,Pune,Soybean,2038.18
2026-05-06,Maharashtra,Pune,Pune,Soybean,2039.8
2026-05-07,Maharashtra,Pune,Pune,Soybean,1767.83
2026-05-08,Maharashtra,Pune,Pune,Soybean,2040.52
2026-05-09,Maharashtra,Pune,Pune,Soybean,1845.23
2026-05-10,Maharashtra,Pune,Pune,Soybean,1893.08
2026-05-11,Maharashtra,Pune,Pune,Soybean,1993.09
2026-05-12,Maharashtra,Pune,Pune,Soybean,1922.1
2026-05-13,Maharashtra,Pune,Pune,Soybean,2113.36
2026-05-14,Maharashtra,Pune,Pune,Soybean,2078.73
2026-05-15,Maharashtra,Pune,Pune,Soybean,1860.48
2026-05-16,Maharashtra,Pune,Pune,Soybean,1639.78
2026-05-17,Maharashtra,Pune,Pune,Soybean,1923.92
2026-05-18,Maharashtra,Pune,Pune,Soybean,1821.26
2026-05-19,Maharashtra,Pune,Pune,Soybean,1737.6
2026-05-20,Maharashtra,Pune,Pune,Soybean,1707.57
2026-05-21,Maharashtra,Pune,Pune,Soybean,1907.76
2026-05-22,Maharashtra,Pune,Pune,Soybean,1999.32
2026-05-23,Maharashtra,Pune,Pune,Soybean,2063.59
2026-05-24,Maharashtra,Pune,Pune,Soybean,1909.97
2026-05-25,Maharashtra,Pune,Pune,Soybean,2036.12
2026-05-26,Maharashtra,Pune,Pune,Soybean,1711.96
2026-05-27,Maharashtra,Pune,Pune,Soybean,2036.04
2026-05-28,Maharashtra,Pune,Pune,Soybean,1996.06
2026-05-29,Maharashtra,Pune,Pune,Soybean,2102.1
2026-05-30,Maharashtra,Pune,Pune,Soybean,1890.04
2026-05-31,Maharashtra,Pune,Pune,Soybean,2003.42
2026-06-01,Maharashtra,Pune,Pune,Soybean,1846.31
2026-06-02,Maharashtra,Pune,Pune,Soybean,1737.3
2026-06-03,Maharashtra,Pune,Pune,Soybean,1893.27
2026-06-04,Maharashtra,Pune,Pune,Soybean,1932.4
2026-06-05,Maharashtra,Pune,Pune,Soybean,2047.76
2026-06-06,Maharashtra,Pune,Pune,Soybean,1766.29
2026-06-07,Maharashtra,Pune,Pune,Soybean,1836.27
2026-06-08,Maharashtra,Pune,Pune,Soybean,1835.17
2026-06-09,Maharashtra,Pune,Pune,Soybean,1804.55
2026-06-10,Maharashtra,Pune,Pune,Soybean,2046.28
2026-06-11,Maharashtra,Pune,Pune,Soybean,2044.3
2026-06-12,Maharashtra,Pune,Pune,Soybean,1952.32
2026-06-13,Maharashtra,Pune,Pune,Soybean,1927.93
2026-06-14,Maharashtra,Pune,Pune,Soybean,1852.33
2026-06-15,Maharashtra,Pune,Pune,Soybean,1810.68
2026-06-16,Maharashtra,Pune,Pune,Soybean,1548.29
2026-06-17,Maharashtra,Pune,Pune,Soybean,1804.59
2026-06-18,Maharashtra,Pune,Pune,Soybean,1712.91
2026-06-19,Maharashtra,Pune,Pune,Soybean,2097.46
2026-06-20,Maharashtra,Pune,Pune,Soybean,1863.55
2026-06-21,Maharashtra,Pune,Pune,Soybean,1763.99
2026-06-22,Maharashtra,Pune,Pune,Soybean,1843.88
2026-06-23,Maharashtra,Pune,Pune,Soybean,1800.45
2026-06-24,Maharashtra,Pune,Pune,Soybean,1672.43
2026-06-25,Maharashtra,Pune,Pune,Soybean,1873.37
2026-06-26,Maharashtra,Pune,Pune,Soybean,1851.5
2026-06-27,Maharashtra,Pune,Pune,Soybean,1617.9
2026-06-28,Maharashtra,Pune,Pune,Soybean,1675.65
2026-06-29,Maharashtra,Pune,Pune,Soybean,1686.24
2026-06-30,Maharashtra,Pune,Pune,Soybean,1707.77
2026-07-01,Maharashtra,Pune,Pune,Soybean,1602.12
2026-07-02,Maharashtra,Pune,Pune,Soybean,2002.64
2026-07-03,Maharashtra,Pune,Pune,Soybean,1852.84
2026-07-04,Maharashtra,Pune,Pune,Soybean,1818.65
2026-07-05,Maharashtra,Pune,Pune,Soybean,1781.45
2026-07-06,Maharashtra,Pune,Pune,Soybean,1588.32
2026-07-07,Maharashtra,Pune,Pune,Soybean,1748.33
2026-07-08,Maharashtra,Pune,Pune,Soybean,1713.85
2026-07-09,Maharashtra,Pune,Pune,Soybean,1709.14
2026-07-10,Maharashtra,Pune,Pune,Soybean,1909.99
2026-07-11,Maharashtra,Pune,Pune,Soybean,1971.13
2026-07-12,Maharashtra,Pune,Pune,Soybean,1791.52
2026-07-13,Maharashtra,Pune,Pune,Soybean,1760.89
2026-07-14,Maharashtra,Pune,Pune,Soybean,1606.2
2026-07-15,Maharashtra,Pune,Pune,Soybean,1537.2
2026-07-16,Maharashtra,Pune,Pune,Soybean,1981.42
2026-07-17,Maharashtra,Pune,Pune,Soybean,2066.6
2026-07-18,Maharashtra,Pune,Pune,Soybean,1945.75
2026-07-19,Maharashtra,Pune,Pune,Soybean,1638.23
2026-07-20,Maharashtra,Pune,Pune,Soybean,1495.99
2026-07-21,Maharashtra,Pune,Pune,Soybean,1517.94
2026-07-22,Maharashtra,Pune,Pune,Soybean,1502.42
2026-07-23,Maharashtra,Pune,Pune,Soybean,1752.45
2026-07-24,Maharashtra,Pune,Pune,Soybean,1977.96
2026-07-25,Maharashtra,Pune,Pune,Soybean,1711.21
2026-07-26,Maharashtra,Pune,Pune,Soybean,1686.2
2026-07-27,Maharashtra,Pune,Pune,Soybean,1756.29
2026-07-28,Maharashtra,Pune,Pune,Soybean,1569.04
2026-07-29,Maharashtra,Pune,Pune,Soybean,1915.62
2026-07-30,Maharashtra,Pune,Pune,Soybean,1980.88
2026-07-31,Maharashtra,Pune,Pune,Soybean,1734.74
2026-08-01,Maharashtra,Pune,Pune,Soybean,1633.18
2026-08-02,Maharashtra,Pune,Pune,Soybean,1705.6
2026-08-03,Maharashtra,Pune,Pune,Soybean,1539.54
2026-08-04,Maharashtra,Pune,Pune,Soybean,1461.83
2026-08-05,Maharashtra,Pune,Pune,Soybean,1800.03
2026-08-06,Maharashtra,Pune,Pune,Soybean,1858.78
2026-08-07,Maharashtra,Pune,Pune,Soybean,1744.11
2026-08-08,Maharashtra,Pune,Pune,Soybean,1529.16
2026-08-09,Maharashtra,Pune,Pune,Soybean,1465.05
2026-08-10,Maharashtra,Pune,Pune,Soybean,1567.31
2026-08-11,Maharashtra,Pune,Pune,Soybean,1513.5
2026-08-12,Maharashtra,Pune,Pune,Soybean,1590.16
2026-08-13,Maharashtra,Pune,Pune,Soybean,1810.42
2026-08-14,Maharashtra,Pune,Pune,Soybean,1789.44
2026-08-15,Maharashtra,Pune,Pune,Soybean,1814.82
2026-08-16,Maharashtra,Pune,Pune,Soybean,1472.3
2026-08-17,Maharashtra,Pune,Pune,Soybean,1498.64
2026-08-18,Maharashtra,Pune,Pune,Soybean,1630.69
2026-08-19,Maharashtra,Pune,Pune,Soybean,1659.12
2026-08-20,Maharashtra,Pune,Pune,Soybean,1847.74
2026-08-21,Maharashtra,Pune,Pune,Soybean,1730.98
2026-08-22,Maharashtra,Pune,Pune,Soybean,1847.05
2026-08-23,Maharashtra,Pune,Pune,Soybean,1622.66
2026-08-24,Maharashtra,Pune,Pune,Soybean,1630.85
2026-08-25,Maharashtra,Pune,Pune,Soybean,1496.41
2026-08-26,Maharashtra,Pune,Pune,Soybean,1592.63
2026-08-27,Maharashtra,Pune,Pune,Soybean,1756.14
2026-08-28,Maharashtra,Pune,Pune,Soybean,1851.77
2026-08-29,Maharashtra,Pune,Pune,Soybean,1701.42
2026-08-30,Maharashtra,Pune,Pune,Soybean,1539.0
2026-08-31,Maharashtra,Pune,Pune,Soybean,1648.23
2025-01-01,Bihar,Patna,Patna,Tomato,1244.45
2025-01-02,Bihar,Patna,Patna,Tomato,1379.43
2025-01-03,Bihar,Patna,Patna,Tomato,1624.69
2025-01-04,Bihar,Patna,Patna,Tomato,1516.61
2025-01-05,Bihar,Patna,Patna,Tomato,1516.66
2025-01-06,Bihar,Patna,Patna,Tomato,1425.25
2025-01-07,Bihar,Patna,Patna,Tomato,1494.84
2025-01-08,Bihar,Patna,Patna,Tomato,1414.65
2025-01-09,Bihar,Patna,Patna,Tomato,1625.71
2025-01-10,Bihar,Patna,Patna,Tomato,1692.45
2025-01-11,Bihar,Patna,Patna,Tomato,1677.95
2025-01-12,Bihar,Patna,Patna,Tomato,1693.63
2025-01-13,Bihar,Patna,Patna,Tomato,1472.15
2025-01-14,Bihar,Patna,Patna,Tomato,1494.31
2025-01-15,Bihar,Patna,Patna,Tomato,1366.95
2025-01-16,Bihar,Patna,Patna,Tomato,1534.99
2025-01-17,Bihar,Patna,Patna,Tomato,1591.72
2025-01-18,Bihar,Patna,Patna,Tomato,1692.09
2025-01-19,Bihar,Patna,Patna,Tomato,1448.63
2025-01-20,Bihar,Patna,Patna,Tomato,1557.73
2025-01-21,Bihar,Patna,Patna,Tomato,1494.27
2025-01-22,Bihar,Patna,Patna,Tomato,1540.02
2025-01-23,Bihar,Patna,Patna,Tomato,1652.89
2025-01-24,Bihar,Patna,Patna,Tomato,1598.96
2025-01-25,Bihar,Patna,Patna,Tomato,1557.49
2025-01-26,Bihar,Patna,Patna,Tomato,1357.52
2025-01-27,Bihar,Patna,Patna,Tomato,1476.59
2025-01-28,Bihar,Patna,Patna,Tomato,1470.62
2025-01-29,Bihar,Patna,Patna,Tomato,1530.28
2025-01-30,Bihar,Patna,Patna,Tomato,1702.03
2025-01-31,Bihar,Patna,Patna,Tomato,1750.37
2025-02-01,Bihar,Patna,Patna,Tomato,1660.58
2025-02-02,Bihar,Patna,Patna,Tomato,1677.67
2025-02-03,Bihar,Patna,Patna,Tomato,1590.23
2025-02-04,Bihar,Patna,Patna,Tomato,1515.82
2025-02-05,Bihar,Patna,Patna,Tomato,1562.19
2025-02-06,Bihar,Patna,Patna,Tomato,1718.28
2025-02-07,Bihar,Patna,Patna,Tomato,1769.25
2025-02-08,Bihar,Patna,Patna,Tomato,1823.27
2025-02-09,Bihar,Patna,Patna,Tomato,1726.65
2025-02-10,Bihar,Patna,Patna,Tomato,1494.2
2025-02-11,Bihar,Patna,Patna,Tomato,1560.98
2025-02-12,Bihar,Patna,Patna,Tomato,1716.66
2025-02-13,Bihar,Patna,Patna,Tomato,1834.94
2025-02-14,Bihar,Patna,Patna,Tomato,1840.22
2025-02-15,Bihar,Patna,Patna,Tomato,1678.07
2025-02-16,Bihar,Patna,Patna,Tomato,1475.29
2025-02-17,Bihar,Patna,Patna,Tomato,1465.45
2025-02-18,Bihar,Patna,Patna,Tomato,1625.14
2025-02-19,Bihar,Patna,Patna,Tomato,1702.57
2025-02-20,Bihar,Patna,Patna,Tomato,1597.85
2025-02-21,Bihar,Patna,Patna,Tomato,1755.74
2025-02-22,Bihar,Patna,Patna,Tomato,1783.69
2025-02-23,Bihar,Patna,Patna,Tomato,1506.53
2025-02-24,Bihar,Patna,Patna,Tomato,1719.49
2025-02-25,Bihar,Patna,Patna,Tomato,1572.31
2025-02-26,Bihar,Patna,Patna,Tomato,1831.7
2025-02-27,Bihar,Patna,Patna,Tomato,1686.75
2025-02-28,Bihar,Patna,Patna,Tomato,1644.0
2025-03-01,Bihar,Patna,Patna,Tomato,1672.88
2025-03-02,Bihar,Patna,Patna,Tomato,1646.41
2025-03-03,Bihar,Patna,Patna,Tomato,1570.14
2025-03-04,Bihar,Patna,Patna,Tomato,1608.11
2025-03-05,Bihar,Patna,Patna,Tomato,1741.43
2025-03-06,Bihar,Patna,Patna,Tomato,1749.41
2025-03-07,Bihar,Patna,Patna,Tomato,1781.22
2025-03-08,Bihar,Patna,Patna,Tomato,1536.78
2025-03-09,Bihar,Patna,Patna,Tomato,1719.54
2025-03-10,Bihar,Patna,Patna,Tomato,1619.22
2025-03-11,Bihar,Patna,Patna,Tomato,1833.68
2025-03-12,Bihar,Patna,Patna,Tomato,1604.05
2025-03-13,Bihar,Patna,Patna,Tomato,1560.03
2025-03-14,Bihar,Patna,Patna,Tomato,1882.76
